,title,labelnumber,cluster_ID
602,t0027x0287y0143ps64.tif,2702870143.0,1
603,t0027x0351y0079ps64.tif,2703510079.0,1
604,t0027x0351y0143ps64.tif,2703510143.0,1
605,t0028x0095y0079ps64.tif,2800950079.0,0
606,t0028x0095y0143ps64.tif,2800950143.0,1
607,t0028x0159y0079ps64.tif,2801590079.0,0
608,t0028x0159y0143ps64.tif,2801590143.0,0
609,t0028x0223y0079ps64.tif,2802230079.0,1
610,t0028x0223y0143ps64.tif,2802230143.0,1
611,t0028x0287y0079ps64.tif,2802870079.0,1
612,t0028x0287y0143ps64.tif,2802870143.0,1
613,t0028x0351y0079ps64.tif,2803510079.0,1
614,t0028x0351y0143ps64.tif,2803510143.0,1
615,t0029x0095y0079ps64.tif,2900950079.0,0
616,t0029x0095y0143ps64.tif,2900950143.0,1
617,t0029x0159y0079ps64.tif,2901590079.0,0
618,t0029x0159y0143ps64.tif,2901590143.0,0
619,t0029x0223y0079ps64.tif,2902230079.0,1
620,t0029x0223y0143ps64.tif,2902230143.0,1
621,t0029x0287y0079ps64.tif,2902870079.0,1
622,t0029x0287y0143ps64.tif,2902870143.0,1
623,t0029x0351y0079ps64.tif,2903510079.0,1
624,t0029x0351y0143ps64.tif,2903510143.0,1
625,t0030x0095y0079ps64.tif,3000950079.0,0
626,t0030x0095y0143ps64.tif,3000950143.0,1
627,t0030x0159y0079ps64.tif,3001590079.0,0
628,t0030x0159y0143ps64.tif,3001590143.0,0
629,t0030x0223y0079ps64.tif,3002230079.0,1
630,t0030x0223y0143ps64.tif,3002230143.0,1
631,t0030x0287y0079ps64.tif,3002870079.0,1
632,t0030x0287y0143ps64.tif,3002870143.0,1
633,t0030x0351y0079ps64.tif,3003510079.0,1
634,t0030x0351y0143ps64.tif,3003510143.0,1
635,t0031x0095y0079ps64.tif,3100950079.0,0
636,t0031x0095y0143ps64.tif,3100950143.0,1
637,t0031x0159y0079ps64.tif,3101590079.0,0
638,t0031x0159y0143ps64.tif,3101590143.0,0
639,t0031x0223y0079ps64.tif,3102230079.0,1
640,t0031x0223y0143ps64.tif,3102230143.0,1
641,t0031x0287y0079ps64.tif,3102870079.0,1
642,t0031x0287y0143ps64.tif,3102870143.0,1
643,t0031x0351y0079ps64.tif,3103510079.0,1
644,t0031x0351y0143ps64.tif,3103510143.0,1
645,t0032x0095y0079ps64.tif,3200950079.0,0
646,t0032x0095y0143ps64.tif,3200950143.0,1
647,t0032x0159y0079ps64.tif,3201590079.0,0
648,t0032x0159y0143ps64.tif,3201590143.0,0
649,t0032x0223y0079ps64.tif,3202230079.0,1
650,t0032x0223y0143ps64.tif,3202230143.0,1
651,t0032x0287y0079ps64.tif,3202870079.0,1
652,t0032x0287y0143ps64.tif,3202870143.0,1
653,t0032x0351y0079ps64.tif,3203510079.0,1
654,t0032x0351y0143ps64.tif,3203510143.0,1
655,t0033x0095y0079ps64.tif,3300950079.0,0
656,t0033x0095y0143ps64.tif,3300950143.0,1
657,t0033x0159y0079ps64.tif,3301590079.0,0
